"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold"
"hsa-miR-3650",5.6316489738248,-3.36476953157188,3.12585561792949,-1.07643152558679,0.281734309452921,NA,"Not Significant"
"hsa-miR-3651",6.29976380839647,-3.69328338752652,3.12945985819236,-1.18016640407072,0.237934038142886,NA,"Not Significant"
"hsa-miR-3652",6.89206885535496,-6.7147040881822,3.20178043506314,-2.09717818706385,0.0359778046824358,NA,"Not Significant"
"hsa-miR-3653-3p",85.6787063113722,-6.59014865011125,2.35362257125783,-2.80000231582981,NA,NA,"Not Significant"
"hsa-miR-3653-5p",17.1352417531796,-1.98084149061144,1.64865641534513,-1.20148835874743,0.229561819518119,0.682672744165316,"Not Significant"
"hsa-miR-3654",8.65394143607542,-7.04259635747591,3.20010397989169,-2.20073985149516,NA,NA,"Not Significant"
"hsa-miR-3655",16.5867210858112,-7.98710530606245,3.1969384934093,-2.49836064176035,NA,NA,"Not Significant"
"hsa-miR-3656",476.789708444032,-8.92069715674799,1.78277344422119,-5.00383107324388,NA,NA,"Not Significant"
"hsa-miR-3657",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3658",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3659",3.60580893169809,-5.76227364194527,3.20944797201522,-1.79540958201828,0.0725884669208737,NA,"Not Significant"
"hsa-miR-365a-3p",439.591182495376,0.196419417402819,0.788181351520073,0.249205867436483,0.803201541022008,0.922624132742323,"Not Significant"
"hsa-miR-365a-5p",27.2254594480604,-0.659312098766266,0.976860807086093,-0.674929420838315,0.49972060737886,0.839037782973332,"Not Significant"
"hsa-miR-365b-3p",463.189017098993,0.80534056306449,0.841427357250516,0.957112406822682,0.338510522066405,0.766472011103725,"Not Significant"
"hsa-miR-365b-5p",27.5522606658715,-0.175878891368169,1.26376598968262,-0.139170457825296,0.889315452534047,0.956041458197733,"Not Significant"
"hsa-miR-3660",6.12987518388675,-6.54000848665599,3.2028401600135,-2.04194032793332,0.0411574508278605,NA,"Not Significant"
"hsa-miR-3661",7.95427518814751,-3.5472624500795,3.11131055400111,-1.14011841264697,0.254236971901666,NA,"Not Significant"
"hsa-miR-3662",5.79078982912866,-3.02633149574537,3.11483445574981,-0.971586624823329,0.33125623916451,NA,"Not Significant"
"hsa-miR-3663-3p",18.8155265523981,-3.11608448073255,2.42790930454091,-1.28344352686674,NA,NA,"Not Significant"
"hsa-miR-3663-5p",15.4863782100355,-4.03861443922999,2.73301270313293,-1.47771520951967,NA,NA,"Not Significant"
"hsa-miR-3664-3p",4.29541930468147,-2.63663244731147,3.12268528800293,-0.844347798172674,0.398475083675898,NA,"Not Significant"
"hsa-miR-3664-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3665",343.289978817917,-26.7706796230356,3.19366624193141,-8.38242871830142,NA,NA,"Not Significant"
"hsa-miR-3666",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3667-3p",13.6922714909475,-1.95762545542659,2.17880757866026,-0.898484783420081,0.368927154009432,0.782071233772868,"Not Significant"
"hsa-miR-3667-5p",5.84383678089661,-2.92919610676796,3.11210534647057,-0.941226526952231,0.346588785463005,NA,"Not Significant"
"hsa-miR-3668",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3669",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-367-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-367-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3670",6.49045607705656,-6.62344066336356,3.20231820408689,-2.06832683114081,0.0386093003807203,NA,"Not Significant"
"hsa-miR-3671",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3672",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3673",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3674",1.57015076267854,3.5222999090487,3.24569789853005,1.08522112013072,0.277823732183596,NA,"Not Significant"
"hsa-miR-3675-3p",4.32697071803771,-6.03025597460243,3.20676628762391,-1.88047878570864,0.0600428549522817,NA,"Not Significant"
"hsa-miR-3675-5p",6.49045607705656,-6.62344066336356,3.20231820408689,-2.06832683114081,0.0386093003807203,NA,"Not Significant"
"hsa-miR-3677-3p",6.66085899140964,-3.6396078492675,3.10310443425017,-1.17289247796359,0.240838926387723,NA,"Not Significant"
"hsa-miR-3677-5p",6.49045607705656,-6.62344066336356,3.20231820408689,-2.06832683114081,0.0386093003807203,NA,"Not Significant"
"hsa-miR-3678-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3678-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3679-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3679-5p",22.7000393582579,-0.198947385780103,1.05955989208296,-0.187764171961055,0.851061522811128,0.94647930482676,"Not Significant"
"hsa-miR-3680-3p",5.04813250437733,-6.25616907795288,3.2048567655625,-1.95209007315958,0.0509275115949429,NA,"Not Significant"
"hsa-miR-3680-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3681-3p",36.8250543637763,-0.0730056713349713,0.880883446091292,-0.0828777878150809,0.933948716023685,0.978550967022536,"Not Significant"
"hsa-miR-3681-5p",6.70695532805638,5.60890973659823,3.23060591052381,1.73617887540137,0.0825322112415585,NA,"Not Significant"
"hsa-miR-3682-3p",3.9663898248679,-5.90247098405757,3.2079840965386,-1.83993149792304,0.0657782949904096,NA,"Not Significant"
"hsa-miR-3682-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3683",4.13627844937761,-3.00409612801731,3.13562202859946,-0.958054287352709,0.338035384606408,NA,"Not Significant"
"hsa-miR-3684",3.60580893169809,-5.76227364194527,3.20944797201522,-1.79540958201828,0.0725884669208737,NA,"Not Significant"
"hsa-miR-3685",15.8340078861154,-4.72768355126471,3.04729058013561,-1.55143837679383,NA,NA,"Not Significant"
"hsa-miR-3686",8.91023892200033,-1.18810440445536,3.08129190117112,-0.385586449632956,0.699802970255423,0.898599481741908,"Not Significant"
"hsa-miR-3687",131.251445113811,-25.1834039424108,3.1939342947507,-7.88475955306916,NA,NA,"Not Significant"
"hsa-miR-3688-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3688-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3689a-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3689a-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3689b-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3689b-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3689c",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3689d",8.65394143607542,-7.04259635747591,3.20010397989169,-2.20073985149516,NA,NA,"Not Significant"
"hsa-miR-3689e",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3689f",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-369-3p",268.57318194828,-0.455598790623656,1.06492818891935,-0.427821138893862,0.668781345487123,0.893869062986208,"Not Significant"
"hsa-miR-369-5p",212.872223356671,-0.432825718886331,1.009312585175,-0.428832182659533,0.668045356426024,0.893869062986208,"Not Significant"
"hsa-miR-3690",8.62748881274869,-1.58680988854778,3.06125441333274,-0.518352830015276,0.604212119198612,0.857274987304525,"Not Significant"
"hsa-miR-3691-3p",8.32789972764343,-3.31585333425343,2.99921843518371,-1.10557247026602,0.268911610983965,0.720947079754558,"Not Significant"
"hsa-miR-3691-5p",4.70904714961923,-2.6726307952641,3.11805211591513,-0.857147570312403,0.391363333860704,NA,"Not Significant"
"hsa-miR-3692-3p",8.4336131485068,-7.00823033258092,2.65153601990213,-2.64308320912027,0.00821548426865828,0.152773047889518,"Not Significant"
"hsa-miR-3692-5p",84.8825471607457,0.319886229185828,0.892965017958039,0.358229295384178,0.72017172547975,0.901338655154872,"Not Significant"
"hsa-miR-370-3p",203.884859523155,-1.32800670205094,1.03199224578351,-1.28683786867283,0.198150804781322,0.673050334475749,"Not Significant"
"hsa-miR-370-5p",27.7893091395247,-5.45144128503238,2.83577845956672,-1.92237911485699,NA,NA,"Not Significant"
"hsa-miR-3713",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3714",3.9663898248679,-5.90247098405757,3.2079840965386,-1.83993149792304,0.0657782949904096,NA,"Not Significant"
"hsa-miR-371a-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-371a-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-371b-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-371b-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-372-3p",15.5049784063018,-7.88935963980304,3.19717894194886,-2.46760027607152,NA,NA,"Not Significant"
"hsa-miR-372-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-373-3p",1.02921001758484,-4.02323719199939,3.24561152812702,-1.2395929571772,0.215125986932168,NA,"Not Significant"
"hsa-miR-373-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-374a-3p",414.497739343517,0.582183553127886,0.632749239317414,0.920085741637435,0.357527954765344,0.779978627065808,"Not Significant"
"hsa-miR-374a-5p",1910.97195007517,0.515713975433655,0.765054013282224,0.674088321190744,0.500255164002644,0.839037782973332,"Not Significant"
"hsa-miR-374b-3p",71.6453761078444,0.277760629603566,0.705937827319426,0.393463303501208,0.693977322426559,0.898599481741908,"Not Significant"
"hsa-miR-374b-5p",628.038195323787,0.262217670205674,0.68022262995136,0.385488013276513,0.699875885620094,0.898599481741908,"Not Significant"
"hsa-miR-374c-5p",0.532672965563617,2.0058659074968,3.28165627064094,0.611235834003127,0.541043463542782,NA,"Not Significant"
"hsa-miR-375",83561.4214040528,-3.90778572084145,1.13541471553974,-3.44172544829474,0.000578016586341337,0.0240564998315394,"Downregulated"
"hsa-miR-376a-2-5p",5.6406317806556,-0.828500637153513,2.85589487200159,-0.290101938021566,0.771738253197967,NA,"Not Significant"
"hsa-miR-376a-3p",315.409161534233,-0.645071073375553,1.09249683064417,-0.590455784659073,0.554885120532009,0.847848942910797,"Not Significant"
"hsa-miR-376a-5p",5.62007161728652,0.152693181598698,3.09502994228546,0.0493349610330249,0.960652358553467,NA,"Not Significant"
"hsa-miR-376b-3p",142.95328158476,-1.38749846048529,1.01332167494325,-1.36925765509061,0.17091874943363,0.672389750526768,"Not Significant"
"hsa-miR-376b-5p",2.14782324526844,-0.214956602088507,3.14303001451653,-0.0683915206331786,0.945473971581656,NA,"Not Significant"
"hsa-miR-376c-3p",482.249507681853,-0.967584747482431,1.03537091840562,-0.934529578030285,0.350030785951152,0.779073165247688,"Not Significant"
"hsa-miR-376c-5p",15.6680266585816,-0.660285356164617,2.12788228343589,-0.310301637127433,0.756331586312675,0.911770767499694,"Not Significant"
"hsa-miR-377-3p",82.6751315848219,-1.47571983796051,0.934712623023884,-1.57879523782018,0.114383031274062,0.628746976940439,"Not Significant"
"hsa-miR-377-5p",8.52615547117257,-1.89433333828802,2.24235816967936,-0.844795164261783,0.398225215020288,0.782071233772868,"Not Significant"
"hsa-miR-378a-3p",6823.76604848391,-0.740215772806246,0.880543804642557,-0.840634808743813,0.400552552020921,0.782071233772868,"Not Significant"
"hsa-miR-378a-5p",189.117869687999,-0.143029421983893,0.975385920072012,-0.146638801156094,NA,NA,"Not Significant"
"hsa-miR-378b",15.0905596118012,-3.11961389963259,2.39254741504643,-1.30388801493075,0.192271767237016,0.673050334475749,"Not Significant"
"hsa-miR-378c",1210.45479113334,-0.871528183457209,0.780584481867821,-1.11650718621996,0.264205095870832,0.712701400589836,"Not Significant"
"hsa-miR-378d",151.431209064501,-1.01399435212911,0.805161224680939,-1.25936808808811,0.207897410375579,0.673050334475749,"Not Significant"
"hsa-miR-378e",20.1940292271791,-1.46131449917522,1.29112639945083,-1.13181366270319,0.257712782425344,0.712701400589836,"Not Significant"
"hsa-miR-378f",20.6484799418504,-1.41872705488157,1.56997439233546,-0.90366254494833,0.366174365535105,0.782071233772868,"Not Significant"
"hsa-miR-378g",34.4371639841517,-0.58933048471262,0.977459091213575,-0.602920869026785,0.546561332163904,0.846418319413558,"Not Significant"
"hsa-miR-378h",11.846620592338,-1.94465569247765,2.1953077570784,-0.885823723898136,0.375712523724966,0.782071233772868,"Not Significant"
"hsa-miR-378i",44.9122923693791,-0.973999652051221,0.942873442798918,-1.03301207546996,0.301598247649561,0.739513293813541,"Not Significant"
"hsa-miR-378j",7.49735249023344,-3.05372900069091,3.07109131120385,-0.994346533934177,0.320054188172171,NA,"Not Significant"
"hsa-miR-379-3p",3.97126492468353,-1.56268975870038,3.10852684208027,-0.502710717355301,0.615167673506012,NA,"Not Significant"
"hsa-miR-379-5p",1878.77739086808,-1.37456933806307,0.98366396582632,-1.39739726758047,0.162294140369968,0.672389750526768,"Not Significant"
"hsa-miR-380-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-380-5p",3.09721447283254,-0.0706919553646444,3.11988876335034,-0.0226584858393255,0.981922690826986,NA,"Not Significant"
"hsa-miR-381-3p",932.934736753908,-1.62222623651378,1.01108273709261,-1.60444459884512,0.108616086994635,0.617352584116355,"Not Significant"
"hsa-miR-381-5p",4.50737381307695,-6.12222816568121,3.20595319111363,-1.90964365376607,0.0561791104125385,NA,"Not Significant"
"hsa-miR-382-3p",177.750673014149,-0.318935241096556,1.01066230071909,-0.315570533173775,0.752328506696438,0.910713455474635,"Not Significant"
"hsa-miR-382-5p",1446.85946296769,-1.3237607010086,1.02345980400579,-1.29341738271248,0.195866741291665,0.673050334475749,"Not Significant"
"hsa-miR-383-3p",13.4690824892306,-4.17283773654518,3.10266122165776,-1.34492212924092,NA,NA,"Not Significant"
"hsa-miR-383-5p",36.9904845233172,-6.25452292841171,1.55049053578907,-4.0338994557156,5.48587985704922e-05,0.00399554916255085,"Downregulated"
"hsa-miR-384",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3907",10.5313883921041,-3.88692368376621,3.10645202341889,-1.25124214198819,NA,NA,"Not Significant"
"hsa-miR-3908",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3909",2.57848353584645,4.23677421370532,3.2380127664989,1.30844889110376,0.190721098945575,NA,"Not Significant"
"hsa-miR-3910",1.52158573265165,-0.992248686687078,3.17246178277277,-0.312769311225505,0.754455932518784,NA,"Not Significant"
"hsa-miR-3911",11.9160483039644,-1.13188953268313,2.29112937619379,-0.494031260060711,0.621284102753513,0.867415823972157,"Not Significant"
"hsa-miR-3912-3p",2.81853947693057,4.36795115963979,3.23696664091056,1.34939640848788,0.177209673796849,NA,"Not Significant"
"hsa-miR-3912-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3913-3p",10.2100473039805,-0.077454973384188,1.99538427019399,-0.0388170712484658,0.96903623420366,0.986398435268777,"Not Significant"
"hsa-miR-3913-5p",39.3204698631981,1.12111962903655,1.07025435088367,1.04752634559334,0.294856887782959,0.739513293813541,"Not Significant"
"hsa-miR-3914",6.20441767406642,-3.03013948989907,3.11132020759087,-0.973907951520468,0.330102245282628,NA,"Not Significant"
"hsa-miR-3915",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3916",13.5736988410376,-2.44890922514283,2.52039428042247,-0.971637352205206,0.331230993370689,0.764377814310663,"Not Significant"
"hsa-miR-3917",6.49045607705656,-6.62344066336356,3.20231820408689,-2.06832683114081,0.0386093003807203,NA,"Not Significant"
"hsa-miR-3918",10.0962650087547,-7.26675910769437,3.19915701396029,-2.27146059914662,NA,NA,"Not Significant"
"hsa-miR-3919",6.47185588079027,-2.6208435575849,3.10159008372305,-0.844999979635904,0.398110850413184,NA,"Not Significant"
"hsa-miR-3920",3.9663898248679,-5.90247098405757,3.2079840965386,-1.83993149792304,0.0657782949904096,NA,"Not Significant"
"hsa-miR-3921",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3922-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3922-5p",16.7501003296827,-2.37775463737157,1.58747978077861,-1.49781727374528,0.13418073160149,0.630505158170444,"Not Significant"
"hsa-miR-3923",3.9663898248679,-5.90247098405757,3.2079840965386,-1.83993149792304,0.0657782949904096,NA,"Not Significant"
"hsa-miR-3924",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3925-3p",6.45890466370032,-3.32581987902091,3.11649753049198,-1.0671658958433,0.285896929807471,NA,"Not Significant"
"hsa-miR-3925-5p",8.15622951585683,-3.82245458921256,2.97757341405924,-1.28374822637925,0.199230064239723,NA,"Not Significant"
"hsa-miR-3926",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3927-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3927-5p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3928-3p",33.0572272547136,0.620270447848268,1.02231330879241,0.606732243935035,0.544028620141739,0.846418319413558,"Not Significant"
"hsa-miR-3928-5p",37.3722762795389,-2.76899549007564,1.84442401430102,-1.50127924414658,NA,NA,"Not Significant"
"hsa-miR-3929",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3934-3p",9.60326420164995,-7.1952884228616,3.06028366343918,-2.35118348956431,0.0187138030128023,0.251628674356757,"Not Significant"
"hsa-miR-3934-5p",30.0432449720529,0.435309180016467,1.16670118202906,0.373111115958073,0.70906574576748,0.900011941705663,"Not Significant"
"hsa-miR-3935",6.49045607705656,-6.62344066336356,3.20231820408689,-2.06832683114081,0.0386093003807203,NA,"Not Significant"
"hsa-miR-3936",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3937",6.85103697022637,-6.70231680121447,3.20185146739476,-2.0932628728927,0.036325694958461,NA,"Not Significant"
"hsa-miR-3938",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3939",9.01452232924523,-7.10198530913687,3.19983870930134,-2.21948227843257,NA,NA,"Not Significant"
"hsa-miR-3940-3p",9.76305521288763,-2.08873723471063,3.00495639508913,-0.695097352535352,0.486994293798345,0.836214170490674,"Not Significant"
"hsa-miR-3940-5p",14.7838166199622,-7.82031139687131,3.19735884038872,-2.44586603733241,NA,NA,"Not Significant"
"hsa-miR-3941",4.68755161120752,-6.1476209610582,3.20573754940576,-1.91769315682058,0.0551499299594535,NA,"Not Significant"
"hsa-miR-3942-3p",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3942-5p",3.60580893169809,-5.76227364194527,3.20944797201522,-1.79540958201828,0.0725884669208737,NA,"Not Significant"
"hsa-miR-3943",50.2142173363198,-0.823386869840068,1.44691312345319,-0.569064483895883,0.569312379717785,0.848532950800665,"Not Significant"
"hsa-miR-3944-3p",6.94079730898464,-2.14764764833072,3.09323412780237,-0.694304911816209,0.487491011322623,NA,"Not Significant"
"hsa-miR-3944-5p",3.60580893169809,-5.76227364194527,3.20944797201522,-1.79540958201828,0.0725884669208737,NA,"Not Significant"
"hsa-miR-3945",5.76929429071695,-6.45145786775394,3.20342777327378,-2.01392331101656,0.0440175856945139,NA,"Not Significant"
"hsa-miR-3960",814.597546328254,-6.30819289821084,1.4060681065589,-4.48640636167264,NA,NA,"Not Significant"
"hsa-miR-3972",6.12987518388675,-6.54000848665599,3.2028401600135,-2.04194032793332,0.0411574508278605,NA,"Not Significant"
"hsa-miR-3973",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3974",2.74169205707106,4.32412711775248,3.23730571161187,1.33571787867988,0.181641503381179,NA,"Not Significant"
"hsa-miR-3975",0,NA,NA,NA,NA,NA,"Not Significant"
"hsa-miR-3976",6.12987518388675,-6.54000848665599,3.2028401600135,-2.04194032793332,0.0411574508278605,NA,"Not Significant"
